"";"X.rts_a";"X.rts_i"
"fossile";0,01;0,13
"déforestation";0,02;0,03
"effondrer";0,02;0,1
"dérégler";0,01;0,04
"néfaste";0,02;0,03
"incapacité";0,01;0,05
"informatique";0,05;0,04
"grossier";0,02;0,03
"philosophe";0,05;0
"athée";0,06;0,01
"croissant";0,03;0,08
"plateformes";0,01;0,05
"fair";0,02;0,04
"raisonner";0,02;0,05
"dictateur";0;0,09
"transférer";0,01;0,03
"démission";0,02;0,02
"fièrement";0,02;0,02
"paradoxe";0,01;0,04
"autonome";0,02;0,1
"déconnecter";0,03;0,06
"cyril";0,12;0
"électro";0,05;0
"paiement";0,01;0,14
"electro";0,05;0
"abonné";0,01;0,05
"terrorisme";0,01;0,19
"inclusif";0,01;0,05
"4k";0,02;0,02
"tarte";0,05;0,01
"esquiver";0,01;0,03
"masquer";0,01;0,04
"mineur";0,02;0,31
"algorithme";0,01;0,04
"rassemblement";0,01;0,08
"tdah";0,02;0,02
"pc";0,05;0,07
"investissement";0,06;0,23
"concrètement";0,01;0,09
"écriture";0,06;0,08
"fracasser";0,01;0,06
"incompétent";0,03;0,08
"dock";0,05;0
"apologie";0,01;0,04
"chèque";0,02;0,02
"garde";0,03;0,04
"sociologique";0,01;0,03
"tupperware";0,1;0
"essoreuse";0,05;0
"matériau";0,02;0,03
"inox";0;0,03
"vider";0,02;0,05
"diminution";0,01;0,05
"antiquité";0,02;0,02
"natalité";0,01;0,07
"giec";0,05;0,02
"calcul";0,5;0,19
"qatar";0;0,1
"afghan";0;0,07
"chuter";0,01;0,05
"disparaitre";0,02;0,02
"avérer";0,03;0,06
"bullshit";0,01;0,03
"affaiblir";0;0,04
"exterminer";0,02;0,09
"islamiste";0,02;0,32
"psychopathe";0,02;0,03
"justification";0,01;0,04
"massif";0,02;0,15
"mathématique";0,03;0,02
"sioniste";0,01;0,44
"héritier";0,01;0,12
"programmer";0,01;0,04
"pertinence";0,03;0,02
"extermination";0;0,13
"finance";0,01;0,23
"greta";0,04;0,02
"établir";0,03;0,13
"pair";0;0,04
"fiction";0,01;0,09
"nestlé";0,01;0,03
"crasse";0,02;0,02
"prolo";0,01;0,03
"dérèglement";0;0,09
"nestle";0,01;0,03
"fondation";0;0,04
"zero";0,01;0,03
"pib";0,01;0,05
"pente";0,02;0,03
"dominant";0;0,05
"engraisser";0,01;0,03
"surpopulation";0,02;0,02
"décimer";0,01;0,03
"homo";0,06;0,01
"sapiens";0,06;0,01
"massacrer";0,02;0,18
"aberration";0,03;0,05
"immonde";0,03;0,05
"bandit";0,01;0,07
"sélectionner";0,04;0,05
"spa";0,02;0,02
"trajectoire";0,01;0,04
"assassin";0,03;0,03
"consentement";0,02;0,05
"probable";0,01;0,04
"vi";0,01;0,02
"parasite";0,04;0,03
"consigne";0,12;0,01
"inciter";0,02;0,06
"effectif";0,01;0,11
"contraignant";0;0,06
"farine";0;0,04
"désespérant";0,01;0,03
"stérilisation";0,08;0
"world";0,02;0,04
"subvention";0,01;0,07
"embaucher";0,03;0,07
"redistribution";0;0,05
"bloc";0,02;0,08
"transparence";0;0,13
"dépense";0;0,19
"délit";0,02;0,13
"juridique";0;0,11
"interpréter";0,02;0,07
"endoctriner";0,02;0,02
"maire";0,01;0,09
"vigueur";0;0,05
"sommer";0,05;0
"assistant";0,03;0,06
"calculette";0,05;0,01
"calculatrice";0,13;0,01
"multiplication";0,22;0,01
"grammaire";0,04;0,02
"réciter";0,07;0,01
"implication";0,01;0,04
"abord";0,01;0,02
"dictée";0,03;0,01
"ardoise";0,06;0,01
"universitaire";0,01;0,04
"crétin";0,11;0
"blablabla";0,02;0,03
"véridique";0,03;0,02
"biologie";0,01;0,04
"perroquet";0,01;0,05
"faune";0,12;0,04
"3ème";0,01;0,05
"division";0,03;0,01
"emji_femme_qui_hausse_les_épaules_peau_légèrement_mate";0,01;0,05
"élémentaire";0,05;0,01
"agacer";0,02;0,02
"empreinte";0,01;0,06
"hiérarchie";0,01;0,02
"contrat";0,03;0,14
"marge";0,02;0,14
"parenthèse";0,03;0,01
"alzheimer";0,02;0,02
"ruine";0,02;0,07
"pourcentage";0,02;0,15
"inclusion";0,01;0,03
"cognitif";0,01;0,07
"ouvrier";0,01;0,09
"livraison";0,02;0,03
"quotidiennement";0,02;0,05
"géographie";0,02;0,03
"dégradation";0,01;0,08
"autoritaire";0,01;0,06
"robert";0,05;0,02
"gravement";0,01;0,04
"mécanisme";0,01;0,1
"rigoureux";0,01;0,03
"bouclier";0;0,1
"prématuré";0,02;0,02
"compliquer";0,02;0,04
"systématique";0;0,05
"imbécile";0,03;0,02
"éclairer";0,01;0,06
"schnek";0,09;0
"éponge";0,07;0,01
"schneck";0,28;0
"lavette";0,21;0
"moselle";0,07;0
"lorrain";0,15;0
"débarbouillette";0,06;0
"romandie";0,02;0,04
"organe";0,03;0,06
"champagne";0,01;0,04
"calosse";0,07;0
"séjour";0,05;0,06
"shneck";0,06;0
"clou";0,07;0,01
"gain";0,02;0,07
"semblable";0,03;0,02
"lingette";0,08;0
"manifestement";0,02;0,04
"xénophobe";0,01;0,1
"adaptation";0,01;0,06
"motorisé";0;0,04
"réguler";0,05;0,05
"traversée";0;0,03
"prostituer";0,06;0
"dissociation";0,08;0
"prostitution";0,15;0,02
"focus";0,02;0,02
"nuancé";0,01;0,04
"créature";0,05;0,02
"recours";0,01;0,04
"argumenter";0,01;0,07
"biaisé";0;0,07
"capital";0;0,16
"cautionner";0,01;0,07
"omettre";0,01;0,06
"emji_billet_avec_des_ailes";0,02;0,04
"tf";0;0,04
"commande";0,01;0,05
"c1";0;0,06
"vigile";0,09;0
"poussette";0,02;0,02
"caddie";0,06;0
"piéger";0,06;0,03
"vigilance";0,03;0,01
"croquette";0,12;0
"assaut";0;0,05
"désagréable";0,06;0,03
"sanction";0,06;0,26
"gérant";0,02;0,02
"transaction";0;0,06
"score";0,02;0,03
"vigilant";0,04;0,01
"durcir";0;0,05
"suspendre";0,02;0,04
"dalle";0,05;0,04
"drh";0;0,06
"impensable";0,05;0,01
"10h";0;0,04
"moix";0,13;0
"deuil";0,09;0,02
"mouillemerde";0,06;0
"chirurgien";0,02;0,03
"liban";0,01;0,18
"yann";0,03;0,02
"trés";0,04;0,01
"vengeance";0,01;0,04
"honorer";0,02;0,02
"poulailler";0,05;0
"emji_renard";0,4;0,01
"biodiversité";0,05;0,07
"sanglier";0,05;0
"carnivore";0,05;0,05
"céréale";0,05;0,03
"cygne";0,07;0
"abandon";0,04;0,04
"nuire";0,01;0,06
"tique";0,06;0
"brut";0,02;0,04
"inconditionnel";0,02;0,04
"domestiquer";0,04;0
"affamé";0,01;0,03
"morbide";0,05;0,01
"nid";0,02;0,03
"affamer";0;0,08
"vegan";0,02;0,06
"verrouiller";0,01;0,03
"chaton";0,04;0,04
"félin";0,05;0
"espérance";0,04;0,04
"protéine";0,01;0,06
"corrélation";0;0,04
"amérindien";0;0,04
"majoritairement";0,01;0,13
"espere";0,02;0,02
"humanitaire";0,01;0,32
"garantie";0,02;0,06
"swiss";0,03;0,05
"connexion";0,01;0,04
"caresser";0,05;0,01
"prélever";0,01;0,03
"gaza";0,01;1,44
"décombre";0;0,03
"chorale";0,06;0
"provocation";0,02;0,03
"infliger";0,01;0,05
"maçon";0;0,04
"migrant";0,01;0,1
"judée";0;0,06
"skippy";0,05;0
"bafouer";0;0,05
"mordre";0,01;0,06
"cueillir";0,04;0,01
"caoutchouc";0,02;0,02
"gluten";0,02;0,03
"palais";0,04;0,05
"empaillé";0,06;0
"naturaliser";0,02;0,06
"glauque";0,05;0
"minet";0,07;0
"déterminer";0,03;0,09
"bisounours";0,02;0,06
"alternative";0,01;0,11
"milan";0,02;0,02
"aquatique";0,06;0
"frein";0,01;0,03
"résulter";0,01;0,03
"communisme";0;0,08
"pragmatique";0,02;0,04
"déformer";0;0,04
"emji_applaudissements_peau_légèrement_mate";0,02;0,05
"fast_food";0,13;0,01
"fast";0,02;0,05
"uni";0;0,03
"relâcher";0;0,06
"intelligemment";0,03;0,03
"relier";0,03;0,09
"anéantir";0,01;0,04
"expulser";0;0,06
"prompt";0;0,05
"pdg";0;0,07
"abattoir";0,05;0,01
"stats";0,02;0,09
"nes";0;0,04
"gta";0,03;0,05
"échouer";0,01;0,07
"vieillissement";0,01;0,02
"liverpool";0,05;0
"finale";0,02;0,02
"uefa";0,05;0,04
"organisateur";0,02;0,08
"vraisemblablement";0,01;0,03
"feng";0,05;0
"égypte";0,01;0,11
"équité";0;0,13
"rural";0,01;0,03
"vérification";0,02;0,03
"baguette";0,02;0,02
"arrestation";0;0,07
"drastiquement";0,01;0,05
"cambrioler";0,01;0,04
"déclencher";0;0,07
"armer";0;0,2
"préventif";0;0,04
"bibi";0;0,03
"lacrymo";0;0,06
"casseur";0;0,31
"apartheid";0;0,09
"tension";0;0,05
"penalty";0,03;0,01
"palmarès";0,06;0,01
"perdant";0,01;0,05
"adversaire";0,02;0,02
"règlement";0,01;0,03
"tournoi";0,02;0,03
"symbole";0,02;0,09
"panini";0,06;0
"signature";0;0,09
"douchette";0,22;0
"venezuela";0;0,09
"emji_pêche";0,02;0,02
"économiquement";0;0,04
"syrie";0;0,12
"islamique";0,02;0,07
"coloniser";0,01;0,14
"arabo";0,01;0,03
"bilatéral";0,01;0,04
"locataire";0,04;0,05
"accompagnement";0,01;0,07
"libanais";0;0,05
"grenade";0;0,04
"vestiaire";0;0,05
"foutage";0;0,05
"sélection";0,01;0,06
"décevant";0,01;0,04
"expertise";0;0,03
"financement";0,01;0,13
"obséder";0,01;0,02
"remporter";0;0,05
"glacier";0;0,05
"crédibilité";0;0,07
"patrie";0,01;0,03
"ceo";0;0,05
"compétent";0;0,04
"pacte";0;0,04
"jogging";0,03;0,07
"orchestrer";0,01;0,03
"proteger";0,01;0,03
"bardot";0,03;0,08
"block";0;0,09
"squat";0,07;0
"squatter";0,04;0,01
"urss";0,01;0,03
"claudia";0,17;0
"bitcoin";0;0,09
"loger";0;0,05
"entièreté";0,01;0,03
"cicr";0;0,08
"interne";0;0,09
"tabasser";0,03;0,05
"poussin";0,06;0,04
"bracelet";0,01;0,05
"paninari";0,06;0
"arrogant";0,02;0,03
"emji_index_pointant_vers_l_utilisateur";0,01;0,05
"parmelin";0;0,05
"perpétrer";0;0,04
"préférable";0;0,03
"résider";0;0,04
"emji_chat";0,05;0,01
"moralement";0,01;0,05
"trinquer";0;0,03
"dévier";0,01;0,04
"cardiaque";0,03;0,04
"criminalité";0;0,13
"rh";0;0,1
"participant";0;0,06
"2cv";0,1;0
"gitan";0;0,04
"abo";0;0,06
"semer";0;0,12
"procès";0;0,15
"lynx";0,1;0
"inhumain";0;0,1
"tunis";0,07;0
"cardinal";0,08;0
"tunisien";0,09;0
"conditionnel";0;0,05
"hollywood";0;0,06
"colis";0,1;0,02
"illégalement";0,01;0,07
"express";0,02;0,05
"importé";0;0,05
"wii";0,06;0
"résidence";0;0,05
"lara";0;0,06
"constitution";0;0,17
"structurel";0;0,07
"ofs";0;0,06
"activiste";0;0,07
"compétitif";0;0,04
"louvre";0;0,12
"réprimer";0;0,09
"cayla";0,07;0
"pyjama";0,03;0,04
"judiciaire";0;0,08
"exclusion";0;0,04
"ménopause";0,06;0
"1x";0;0,03
"burlington";0,09;0
"chevignon";0,06;0
"bourge";0,06;0
"benetton";0,12;0
"benett";0,21;0
"benet";0,05;0
"new_wave";0,16;0
"bennett";0,06;0
"surplus";0;0,03
"compatriote";0;0,06
"netanyahou";0;0,06
"asf";0;0,07
"boycott";0;0,03
"démocratique";0;0,19
"cible";0;0,06
"diplomatie";0,01;0,05
"cessez_le_feu";0;0,32
"diplomatique";0;0,05
"impérialiste";0;0,04
"noctambus";0,05;0
"master";0;0,04
"compartiment";0,01;0,03
"supposition";0,01;0,04
"asile";0;0,04
"shoah";0;0,05
"administratif";0;0,12
"débordement";0;0,05
"mossad";0;0,04
"démocrate";0;0,14
"républicain";0;0,06
"immobilier";0;0,15
"mio";0;0,13
"proportionnellement";0;0,06
"50mio";0;0,06
"millionaires";0;0,04
"méritocratie";0;0,04
"pollueur";0;0,05
"massivement";0;0,08
"légitimité";0;0,05
"délocaliser";0;0,06
"collaborer";0;0,07
"imposition";0;0,06
"socialisme";0;0,09
"prolétaire";0;0,04
"50m";0;0,05
"pme";0;0,06
"donation";0;0,04
"fiscalité";0;0,04
"taxation";0;0,05
"avantageux";0;0,04
"pénaliser";0;0,04
"fortuné";0;0,05
"joindre";0;0,04
"lula";0;0,09
"cop";0;0,09
"incohérence";0;0,04
"disproportionné";0;0,04
"zucman";0;0,04
"illustration";0;0,04
"tva";0;0,04
"proportionnalité";0;0,04
"ratio";0;0,05
"colossal";0;0,04
"contradiction";0;0,07
"budgétaire";0;0,12
"opposant";0;0,06
"objectivité";0;0,06
"publiquement";0;0,1
"bavure";0;0,05
"emji_visage_avec_des_valises_sous_les_yeux";0;0,05
"ag";0;0,04
"potable";0;0,04
"egypte";0;0,04
"levier";0;0,04
"rompre";0;0,06
"fascisme";0;0,1
"cambriolage";0;0,08
"soudan";0;0,35
"nécessairement";0;0,04
"impunité";0;0,14
"annemasse";0;0,08
"urgent";0;0,06
"subventionner";0;0,08
"quid";0;0,05
"main_d_oeuvre";0;0,04
"formuler";0;0,04
"reconstruction";0;0,06
"cuba";0;0,06
"narratif";0;0,07
"btc";0;0,07
"infraction";0;0,05
"cagnotte";0;0,04
"féminicide";0;0,04
"homicide";0;0,08
"feminicides";0;0,04
"statistiquement";0;0,04
"armement";0;0,07
"contrepartie";0;0,04
"yémen";0;0,07
"mascarade";0;0,06
"states";0;0,05
"soudanais";0;0,05
"sionisme";0;0,05
"cop30";0;0,04
"yodel";0;0,06
"iels";0;0,05
"genocide";0;0,45
"lacrymogène";0;0,05
"anti_démocratique";0;0,04
"activement";0;0,08
"mandat";0;0,13
"manifestant";0;0,76
"opprimé";0;0,09
"bolsonaro";0;0,05
"sarkozy";0;0,1
"netanyahu";0;0,2
"génocidaire";0;0,06
"détenu";0;0,09
"préalable";0;0,05
"poutine";0;0,04
"productivité";0;0,05
"négociation";0;0,17
"contribution";0;0,05
"affect";0;0,07
"infiltrer";0;0,06
"bourreau";0;0,05
"violation";0;0,04
"cisjordanie";0;0,21
"gazaouis";0;0,14
"après_des";0;0,05
"lingot";0;0,07
"management";0;0,04
"blocus";0;0,05
"serafe";0;0,08
"em";0;0,04
"mobilisation";0;0,05
"parascolaire";0;0,05
"slide";0;0,07
"démilitariser";0;0,04
"adhésion";0;0,04
"hôte";0;0,04
"cedh";0;0,1
"espion";0;0,06
"accusé";0;0,04
"attiser";0;0,07
"pension";0;0,05
"ruissellement";0;0,04
"contrer";0;0,05
"reporter";0;0,04
"emji_chaînons";0;0,05
"jordanie";0;0,12
"tsahal";0;0,04
"détention";0;0,08
"compétitivité";0;0,04
"b1";0;0,07
"b2";0;0,12
"c2";0;0,06
"juriste";0;0,07
"cst";0;0,05
"cfc";0;0,05
"reconstruire";0;0,06
"gazer";0;0,06
"visuel";0;0,04
"nuisance";0;0,04
"yemen";0;0,04
"antisémite";0;0,09
"maternité";0;0,05
"négociateur";0;0,04
"pacifiquement";0;0,11
"steak";0;0,04
"enfreindre";0;0,04
"dictatorial";0;0,04
"flottille";0;0,06
"palestiniennes";0;0,09
"malpoli";0;0,06
"exécution";0;0,1
"impartial";0;0,04
"amerique";0;0,04
"saoudite";0;0,05
"amnesty";0;0,07
"emji_ninja_peau_mate";0;0,08
"dicter";0;0,05
"génocidaires";0;0,06
"terro";0;0,04
"faction";0;0,04
"horlogerie";0;0,05
"pagani";0;0,04
"emji_drapeau_territoires_palestiniens";0;0,27
"affrontement";0;0,05
"inaction";0;0,07
"inégal";0;0,04
"nigeria";0;0,08
"emojis";0;0,04
"démesurer";0;0,04
"constitutionnel";0;0,05
"procéder";0;0,04
"proportionné";0;0,04
"mobilier";0;0,05
"cis";0;0,04
"gen0cide";0;0,04
"riposte";0;0,04
"cpi";0;0,04
"jérusalem";0;0,05
"démissionner";0;0,05
"vénézuélien";0;0,06
"maduro";0;0,06
"corina";0;0,04
"machado";0;0,05
"coopération";0;0,04
"sud_américain";0;0,05
"wikipédia";0;0,04
"trêve";0;0,04
"pacifiste";0;0,06
"désarmement";0;0,04
"vandalisme";0;0,04
"nasse";0;0,04
"hamass";0;0,04
"saleh";0;0,05
"stationnement";0;0,04
"emji_drapeau_sénégal";0;0,05
"importation";0;0,07
"immatriculation";0;0,04
"favela";0;0,08
"cenovis";0;0,04
"bolivie";0;0,05
"milei";0;0,06
"uruguay";0;0,04
"magnus";0;0,04
"pirater";0;0,04
"guyane";0;0,05
"intercontinental";0;0,04
"emji_langue";0;0,05
"pia";0;0,05
"libéralisme";0;0,04
"pédophilie";0;0,05
"bilatérales";0;0,04
"mamdani";0;0,04
"fumigène";0;0,07
"taser";0;0,08
"migrantes";0;0,04
"fiv";0;0,04
"aliou";0;0,04
"océanie";0;0,07
